Order ID,Order Date,Month,Quarter,Year,Region,Country,City,Customer Segment,Product Category,Product Name,Sales Channel,Sales Amount,Cost,Profit,Profit Margin %,Quantity Sold,Discount %,Shipping Cost,Delivery Status
ORD-10419,2024-12-10,Dec,Q4,2024,North America,Canada,Toronto,Corporate,Technology,USB Hub,Online,17299.09,9512.68,7786.41,0.4501,5,0.3796,70.57,Delivered
ORD-10420,2025-10-19,Oct,Q4,2025,Asia-Pacific,Australia,Sydney,Small Business,Technology,USB Hub,Distributor,19172.69,9747.43,9425.26,0.4916,9,0.1662,66.83,Delivered
ORD-10421,2024-09-05,Sep,Q3,2024,Europe,UK,London,Corporate,Apparel,Work Boots,Online,4557.89,3216.48,1341.41,0.2943,47,0.0831,18.37,Delivered
ORD-10422,2024-06-23,Jun,Q2,2024,Latin America,Mexico,Mexico City,Consumer,Furniture,Office Chair,Distributor,24813.61,19620.57,5193.04,0.2093,26,0.3497,144.93,In Transit
ORD-10423,2024-08-20,Aug,Q3,2024,North America,USA,Chicago,Small Business,Office Supplies,Stapler Set,Direct Sales,10558.27,8250.84,2307.43,0.2185,33,0.333,20.5,In Transit
ORD-10424,2024-06-25,Jun,Q2,2024,Africa,Nigeria,Lagos,Small Business,Furniture,Bookshelf,Direct Sales,10128.21,5273.88,4854.33,0.4793,23,0.2274,226.56,Delivered
ORD-10425,2025-02-22,Feb,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Electronics,Noise Cancelling Headphones,Retail Store,24789.17,15022.0,9767.17,0.394,1,0.1418,123.09,Delayed
ORD-10426,2024-12-17,Dec,Q4,2024,Africa,Kenya,Nairobi,Corporate,Technology,Webcam 4K,Online,7943.76,6035.63,1908.13,0.2402,44,0.084,42.02,Delivered
ORD-10427,2025-11-12,Nov,Q4,2025,Europe,France,Paris,Small Business,Office Supplies,Printer Paper,Online,19926.47,10873.41,9053.06,0.4543,26,0.2053,14.11,Delivered
ORD-10428,2025-10-21,Oct,Q4,2025,Africa,Nigeria,Lagos,Consumer,Electronics,"Tablet 10""",Direct Sales,7275.79,5950.18,1325.61,0.1822,50,0.1662,74.26,Delivered
ORD-10429,2024-03-15,Mar,Q1,2024,Europe,UK,London,Small Business,Apparel,Safety Vest,Online,15679.48,8527.78,7151.7,0.4561,49,0.1447,22.61,Delivered
ORD-10430,2024-01-01,Jan,Q1,2024,Latin America,Brazil,São Paulo,Consumer,Technology,USB Hub,Retail Store,22277.4,17441.83,4835.57,0.2171,34,0.2508,88.93,Delivered
ORD-10431,2024-06-30,Jun,Q2,2024,Asia-Pacific,India,Mumbai,Consumer,Furniture,Bookshelf,Online,5046.25,3503.6,1542.65,0.3057,18,0.1226,217.6,Delivered
ORD-10432,2025-09-25,Sep,Q3,2025,North America,USA,Chicago,Small Business,Furniture,Standing Desk,Retail Store,14516.54,11383.19,3133.35,0.2158,24,0.1601,102.77,In Transit
ORD-10433,2024-07-09,Jul,Q3,2024,North America,Canada,Vancouver,Consumer,Furniture,Filing Cabinet,Online,3929.21,2741.04,1188.17,0.3024,5,0.1834,232.61,Delivered
ORD-10434,2025-08-27,Aug,Q3,2025,Africa,Egypt,Cairo,Corporate,Apparel,Branded Hoodie,Online,22005.83,11442.83,10563.0,0.48,48,0.1279,19.13,Delivered
ORD-10435,2024-09-23,Sep,Q3,2024,Asia-Pacific,Singapore,Singapore,Consumer,Furniture,Meeting Table,Direct Sales,16904.84,8690.8,8214.04,0.4859,10,0.3647,202.44,Delivered
ORD-10436,2025-07-25,Jul,Q3,2025,Africa,Kenya,Nairobi,Consumer,Furniture,Bookshelf,Online,17322.23,8991.33,8330.9,0.4809,50,0.1314,136.49,In Transit
ORD-10437,2025-10-26,Oct,Q4,2025,Africa,Nigeria,Lagos,Small Business,Electronics,Smart Speaker,Distributor,7873.52,4800.04,3073.48,0.3904,18,0.0826,113.61,Delivered
ORD-10438,2025-12-26,Dec,Q4,2025,Asia-Pacific,Australia,Sydney,Small Business,Technology,USB Hub,Distributor,22435.18,18726.69,3708.49,0.1653,14,0.0731,70.13,In Transit
ORD-10439,2025-04-11,Apr,Q2,2025,North America,USA,New York,Enterprise,Office Supplies,Stapler Set,Direct Sales,12192.61,9760.72,2431.89,0.1995,17,0.121,20.36,Delivered
ORD-10440,2025-06-29,Jun,Q2,2025,Latin America,Brazil,São Paulo,Corporate,Furniture,Meeting Table,Retail Store,12564.43,7353.33,5211.1,0.4148,24,0.0925,161.21,Delivered
ORD-10441,2024-10-10,Oct,Q4,2024,Asia-Pacific,Japan,Tokyo,Corporate,Apparel,Safety Vest,Retail Store,17098.05,13407.97,3690.08,0.2158,39,0.3007,43.37,Delivered
ORD-10442,2025-12-26,Dec,Q4,2025,Asia-Pacific,India,Mumbai,Consumer,Technology,Webcam 4K,Distributor,16206.25,9060.92,7145.33,0.4409,35,0.3492,44.29,Delivered
ORD-10443,2024-10-09,Oct,Q4,2024,North America,USA,Chicago,Enterprise,Electronics,"Tablet 10""",Distributor,13767.85,9668.33,4099.52,0.2978,50,0.1607,80.79,In Transit
ORD-10444,2024-07-27,Jul,Q3,2024,Asia-Pacific,Singapore,Singapore,Enterprise,Office Supplies,Ballpoint Pens,Distributor,20987.46,13160.06,7827.4,0.373,48,0.2788,20.69,Delivered
ORD-10445,2024-01-24,Jan,Q1,2024,Latin America,Mexico,Mexico City,Corporate,Furniture,Standing Desk,Distributor,8809.92,5239.22,3570.7,0.4053,50,0.2526,149.76,Delivered
ORD-10446,2025-07-12,Jul,Q3,2025,Africa,South Africa,Johannesburg,Corporate,Apparel,Uniform Shirt,Online,1498.43,929.67,568.76,0.3796,15,0.1429,30.62,Delivered
ORD-10447,2025-05-16,May,Q2,2025,Africa,Kenya,Nairobi,Small Business,Apparel,Corporate Polo,Retail Store,9979.2,7305.78,2673.42,0.2679,2,0.0293,32.86,Delivered
ORD-10448,2024-04-02,Apr,Q2,2024,Latin America,Brazil,São Paulo,Consumer,Apparel,Safety Vest,Online,16253.8,9701.97,6551.83,0.4031,49,0.0549,16.38,In Transit
ORD-10449,2024-05-11,May,Q2,2024,Africa,Kenya,Nairobi,Corporate,Technology,Laptop Pro,Online,140.93,94.08,46.85,0.3324,41,0.2283,108.97,Delivered
ORD-10450,2024-09-21,Sep,Q3,2024,Asia-Pacific,Australia,Sydney,Corporate,Furniture,Meeting Table,Retail Store,21917.19,14261.24,7655.95,0.3493,7,0.3715,123.83,In Transit
ORD-10451,2024-09-16,Sep,Q3,2024,Africa,Nigeria,Lagos,Small Business,Office Supplies,Sticky Notes,Direct Sales,5939.04,3194.08,2744.96,0.4622,36,0.3671,10.99,In Transit
ORD-10452,2025-04-16,Apr,Q2,2025,North America,Canada,Vancouver,Enterprise,Furniture,Meeting Table,Online,16922.11,13040.42,3881.69,0.2294,42,0.351,234.32,Delivered
ORD-10453,2025-12-08,Dec,Q4,2025,Asia-Pacific,India,Bengaluru,Corporate,Furniture,Office Chair,Direct Sales,21452.51,14740.69,6711.82,0.3129,43,0.1068,271.75,Returned
ORD-10454,2025-03-06,Mar,Q1,2025,Latin America,Brazil,Rio de Janeiro,Small Business,Office Supplies,Ballpoint Pens,Direct Sales,24798.04,17064.89,7733.15,0.3118,49,0.0548,10.27,Delivered
ORD-10455,2025-11-27,Nov,Q4,2025,Latin America,Mexico,Mexico City,Corporate,Apparel,Safety Vest,Direct Sales,18461.51,15391.19,3070.32,0.1663,42,0.0427,16.81,In Transit
ORD-10456,2024-05-01,May,Q2,2024,North America,USA,New York,Small Business,Office Supplies,Sticky Notes,Online,22744.79,15708.03,7036.76,0.3094,1,0.3285,8.67,Delivered
ORD-10457,2024-06-27,Jun,Q2,2024,North America,USA,Chicago,Consumer,Apparel,Uniform Shirt,Distributor,429.4,340.41,88.99,0.2072,16,0.0462,30.07,Delayed
ORD-10458,2024-09-29,Sep,Q3,2024,North America,USA,Chicago,Small Business,Electronics,Noise Cancelling Headphones,Distributor,21972.55,15174.12,6798.43,0.3094,45,0.1573,65.99,Delivered
ORD-10459,2025-10-20,Oct,Q4,2025,Europe,Germany,Munich,Corporate,Apparel,Corporate Polo,Online,16402.66,9095.61,7307.05,0.4455,41,0.2582,31.41,In Transit
ORD-10460,2024-07-16,Jul,Q3,2024,Asia-Pacific,India,Bengaluru,Corporate,Apparel,Corporate Polo,Distributor,5326.45,3320.05,2006.4,0.3767,15,0.3815,16.29,Returned
ORD-10461,2025-09-12,Sep,Q3,2025,Asia-Pacific,India,Mumbai,Consumer,Apparel,Branded Hoodie,Distributor,12752.73,9836.59,2916.14,0.2287,38,0.1526,25.28,In Transit
ORD-10462,2024-03-19,Mar,Q1,2024,Asia-Pacific,Singapore,Singapore,Corporate,Technology,Laptop Pro,Online,22197.98,18278.38,3919.6,0.1766,32,0.2786,105.63,Delayed
ORD-10463,2025-07-26,Jul,Q3,2025,Latin America,Argentina,Buenos Aires,Corporate,Furniture,Standing Desk,Retail Store,13843.22,11610.45,2232.77,0.1613,17,0.1704,231.55,Delivered
ORD-10464,2025-12-16,Dec,Q4,2025,North America,USA,Chicago,Enterprise,Technology,Mechanical Keyboard,Retail Store,9517.79,5901.27,3616.52,0.38,50,0.3535,94.71,Delivered
ORD-10465,2025-05-26,May,Q2,2025,Europe,Germany,Berlin,Small Business,Furniture,Office Chair,Online,2268.07,1250.86,1017.21,0.4485,41,0.0322,159.6,Delivered
ORD-10466,2025-10-18,Oct,Q4,2025,Africa,South Africa,Johannesburg,Corporate,Technology,USB Hub,Retail Store,8636.69,7237.9,1398.79,0.162,17,0.0647,56.46,In Transit
ORD-10467,2025-12-15,Dec,Q4,2025,Africa,South Africa,Johannesburg,Corporate,Apparel,Branded Hoodie,Online,18248.86,11218.37,7030.49,0.3853,20,0.3666,26.16,Delayed
ORD-10468,2025-03-08,Mar,Q1,2025,Africa,Kenya,Nairobi,Enterprise,Furniture,Bookshelf,Direct Sales,14516.24,8564.17,5952.07,0.41,44,0.0198,193.01,Delivered
ORD-10469,2024-09-03,Sep,Q3,2024,Asia-Pacific,India,Bengaluru,Enterprise,Furniture,Office Chair,Retail Store,24042.61,13622.97,10419.64,0.4334,18,0.3318,283.44,Delivered
ORD-10470,2024-09-29,Sep,Q3,2024,Latin America,Brazil,São Paulo,Enterprise,Technology,Mechanical Keyboard,Distributor,20840.14,17283.71,3556.43,0.1707,8,0.3176,89.86,In Transit
ORD-10471,2024-10-28,Oct,Q4,2024,Latin America,Argentina,Buenos Aires,Enterprise,Apparel,Corporate Polo,Online,1656.42,1262.42,394.0,0.2379,16,0.1801,25.71,Delivered
ORD-10472,2024-05-27,May,Q2,2024,North America,USA,Chicago,Corporate,Furniture,Office Chair,Retail Store,9574.0,7183.31,2390.69,0.2497,3,0.3869,291.43,Delivered
ORD-10473,2025-02-01,Feb,Q1,2025,Latin America,Brazil,Rio de Janeiro,Consumer,Electronics,Smart Speaker,Direct Sales,15495.44,10518.92,4976.52,0.3212,34,0.2667,92.88,Delivered
ORD-10474,2025-07-31,Jul,Q3,2025,Europe,Germany,Berlin,Small Business,Apparel,Corporate Polo,Retail Store,18480.39,13122.7,5357.69,0.2899,20,0.2912,36.94,Delivered
ORD-10475,2024-11-17,Nov,Q4,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Office Supplies,Stapler Set,Direct Sales,1804.17,1109.1,695.07,0.3853,36,0.0478,19.74,Delivered
ORD-10476,2025-01-07,Jan,Q1,2025,Asia-Pacific,Japan,Tokyo,Corporate,Electronics,Portable Charger,Online,19442.28,12649.56,6792.72,0.3494,5,0.0727,66.55,Delivered
ORD-10477,2025-06-18,Jun,Q2,2025,Africa,South Africa,Johannesburg,Consumer,Office Supplies,Whiteboard,Retail Store,1133.28,846.01,287.27,0.2535,21,0.3346,21.43,Delivered
ORD-10478,2025-06-30,Jun,Q2,2025,Europe,France,Paris,Corporate,Electronics,Smart Speaker,Online,2624.36,1801.27,823.09,0.3136,3,0.1211,106.44,In Transit
ORD-10479,2025-05-30,May,Q2,2025,Europe,Netherlands,Amsterdam,Corporate,Furniture,Meeting Table,Retail Store,14608.89,11201.72,3407.17,0.2332,19,0.369,218.34,Delayed
ORD-10480,2025-01-26,Jan,Q1,2025,Africa,Kenya,Nairobi,Small Business,Technology,USB Hub,Online,7062.94,5521.88,1541.06,0.2182,36,0.079,54.86,Delivered
ORD-10481,2025-04-21,Apr,Q2,2025,Europe,France,Paris,Consumer,Furniture,Meeting Table,Retail Store,8740.36,5556.61,3183.75,0.3643,39,0.3574,157.58,Delivered
ORD-10482,2025-02-13,Feb,Q1,2025,Africa,Egypt,Cairo,Corporate,Electronics,Smart Speaker,Distributor,1336.57,820.14,516.43,0.3864,50,0.0252,117.28,Delivered
ORD-10483,2024-09-04,Sep,Q3,2024,Africa,South Africa,Johannesburg,Corporate,Technology,Mechanical Keyboard,Retail Store,2743.39,1481.38,1262.01,0.46,32,0.3383,60.43,Delivered
ORD-10484,2024-06-28,Jun,Q2,2024,Europe,Germany,Munich,Corporate,Technology,Mechanical Keyboard,Distributor,1413.32,728.99,684.33,0.4842,23,0.0472,75.03,Delivered
ORD-10485,2024-07-31,Jul,Q3,2024,Europe,Germany,Munich,Small Business,Technology,Webcam 4K,Retail Store,21533.89,13145.07,8388.82,0.3896,18,0.133,48.53,Delivered
ORD-10486,2025-11-14,Nov,Q4,2025,Africa,Nigeria,Lagos,Small Business,Electronics,"Tablet 10""",Distributor,14159.53,10553.14,3606.39,0.2547,33,0.2403,78.52,Delayed
ORD-10487,2024-07-28,Jul,Q3,2024,Africa,Nigeria,Lagos,Small Business,Furniture,Bookshelf,Retail Store,2481.45,1662.5,818.95,0.33,34,0.0225,282.56,Delivered
ORD-10488,2024-01-05,Jan,Q1,2024,Europe,Netherlands,Amsterdam,Small Business,Apparel,Safety Vest,Retail Store,2648.94,2013.73,635.21,0.2398,12,0.3625,30.98,Delivered
ORD-10489,2025-04-29,Apr,Q2,2025,Latin America,Brazil,Rio de Janeiro,Small Business,Apparel,Branded Hoodie,Retail Store,3240.27,2529.72,710.55,0.2193,40,0.2985,19.82,Delivered
ORD-10490,2025-01-31,Jan,Q1,2025,Africa,Kenya,Nairobi,Corporate,Electronics,Noise Cancelling Headphones,Online,7811.32,5736.74,2074.58,0.2656,42,0.1905,90.24,Delivered
ORD-10491,2024-12-20,Dec,Q4,2024,Latin America,Brazil,São Paulo,Corporate,Technology,USB Hub,Distributor,23610.8,15677.45,7933.35,0.336,23,0.1305,51.84,Delivered
ORD-10492,2024-08-06,Aug,Q3,2024,Africa,Kenya,Nairobi,Small Business,Apparel,Uniform Shirt,Direct Sales,623.13,394.91,228.22,0.3662,25,0.0035,24.05,Delivered
ORD-10493,2024-12-18,Dec,Q4,2024,Latin America,Brazil,São Paulo,Enterprise,Apparel,Uniform Shirt,Retail Store,3106.59,2370.32,736.27,0.237,34,0.3742,43.24,Delivered
ORD-10494,2025-01-02,Jan,Q1,2025,Europe,UK,London,Corporate,Electronics,Noise Cancelling Headphones,Online,15723.95,8989.08,6734.87,0.4283,37,0.3718,129.8,Delivered
ORD-10495,2025-11-08,Nov,Q4,2025,Africa,South Africa,Johannesburg,Small Business,Office Supplies,Stapler Set,Direct Sales,22971.19,19337.52,3633.67,0.1582,16,0.2871,13.16,Returned
ORD-10496,2025-02-23,Feb,Q1,2025,Africa,Kenya,Nairobi,Consumer,Apparel,Work Boots,Retail Store,13610.08,8680.7,4929.38,0.3622,34,0.3025,33.25,In Transit
ORD-10497,2025-03-04,Mar,Q1,2025,Europe,France,Paris,Corporate,Electronics,LED Monitor,Online,9296.92,5949.97,3346.95,0.36,32,0.1419,55.74,Delivered
ORD-10498,2025-11-16,Nov,Q4,2025,Europe,Germany,Munich,Consumer,Electronics,"Tablet 10""",Distributor,12665.47,6913.71,5751.76,0.4541,2,0.3736,129.74,Delivered
ORD-10499,2024-08-26,Aug,Q3,2024,Asia-Pacific,Japan,Tokyo,Corporate,Technology,USB Hub,Retail Store,19965.34,16543.42,3421.92,0.1714,15,0.1774,63.6,Delivered
ORD-10500,2025-02-23,Feb,Q1,2025,Asia-Pacific,India,Mumbai,Corporate,Furniture,Office Chair,Retail Store,1811.97,1462.64,349.33,0.1928,21,0.1669,140.8,Delivered
ORD-10501,2024-09-02,Sep,Q3,2024,Africa,Egypt,Cairo,Small Business,Electronics,Noise Cancelling Headphones,Online,11788.23,8431.8,3356.43,0.2847,13,0.2603,67.57,Delivered
ORD-10502,2025-02-23,Feb,Q1,2025,Latin America,Argentina,Buenos Aires,Enterprise,Office Supplies,Whiteboard,Direct Sales,4238.01,3336.12,901.89,0.2128,4,0.1503,7.61,Delivered
ORD-10503,2024-02-11,Feb,Q1,2024,North America,Canada,Vancouver,Small Business,Apparel,Branded Hoodie,Retail Store,8861.93,6665.59,2196.34,0.2478,21,0.0387,23.45,Delivered
ORD-10504,2024-03-25,Mar,Q1,2024,Africa,South Africa,Johannesburg,Consumer,Technology,Webcam 4K,Retail Store,11746.24,5984.56,5761.68,0.4905,40,0.1713,102.68,Delivered
ORD-10505,2025-11-03,Nov,Q4,2025,Africa,Nigeria,Lagos,Enterprise,Technology,Webcam 4K,Distributor,11976.89,9798.33,2178.56,0.1819,10,0.2039,102.82,Delivered
ORD-10506,2024-08-06,Aug,Q3,2024,Africa,Egypt,Cairo,Small Business,Electronics,LED Monitor,Retail Store,23975.91,14358.99,9616.92,0.4011,21,0.2319,77.9,Delivered
ORD-10507,2025-01-18,Jan,Q1,2025,North America,USA,New York,Consumer,Office Supplies,Stapler Set,Online,11244.04,7630.89,3613.15,0.3213,25,0.1758,11.38,Delivered
ORD-10508,2025-03-11,Mar,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Apparel,Safety Vest,Online,22748.93,18840.07,3908.86,0.1718,17,0.2501,35.39,Delivered
ORD-10509,2024-04-27,Apr,Q2,2024,Europe,Germany,Munich,Small Business,Electronics,"Tablet 10""",Online,13400.08,7699.68,5700.4,0.4254,36,0.2995,136.72,Delivered
ORD-10510,2024-03-21,Mar,Q1,2024,Latin America,Argentina,Buenos Aires,Consumer,Electronics,"Tablet 10""",Online,21140.8,14594.03,6546.77,0.3097,29,0.0909,119.5,Delivered
ORD-10511,2024-05-25,May,Q2,2024,Europe,Germany,Berlin,Small Business,Electronics,Smart Speaker,Online,20448.06,12707.15,7740.91,0.3786,23,0.1538,93.18,Delayed
ORD-10512,2024-09-27,Sep,Q3,2024,Latin America,Argentina,Buenos Aires,Enterprise,Apparel,Safety Vest,Retail Store,8515.74,4926.65,3589.09,0.4215,20,0.0953,30.14,In Transit
ORD-10513,2024-02-16,Feb,Q1,2024,Asia-Pacific,Japan,Tokyo,Enterprise,Electronics,Smart Speaker,Direct Sales,14322.86,11535.37,2787.49,0.1946,18,0.2617,74.41,Returned
ORD-10514,2025-08-06,Aug,Q3,2025,Europe,France,Paris,Corporate,Electronics,Portable Charger,Distributor,17982.38,15021.55,2960.83,0.1647,8,0.3867,74.76,Delivered
ORD-10515,2024-06-06,Jun,Q2,2024,Latin America,Mexico,Mexico City,Enterprise,Technology,USB Hub,Direct Sales,4408.29,3340.45,1067.84,0.2422,31,0.1094,44.13,Delivered
ORD-10516,2024-03-08,Mar,Q1,2024,North America,USA,New York,Small Business,Technology,USB Hub,Retail Store,4887.22,3322.96,1564.26,0.3201,38,0.3055,102.35,Delivered
ORD-10517,2025-04-07,Apr,Q2,2025,Latin America,Brazil,Rio de Janeiro,Consumer,Electronics,"Tablet 10""",Distributor,9584.17,5007.09,4577.08,0.4776,39,0.2707,109.61,In Transit
ORD-10518,2024-11-09,Nov,Q4,2024,Asia-Pacific,India,Bengaluru,Enterprise,Furniture,Meeting Table,Retail Store,23451.86,12322.38,11129.48,0.4746,22,0.3813,139.82,Delivered
ORD-10519,2025-11-18,Nov,Q4,2025,North America,Canada,Vancouver,Enterprise,Furniture,Filing Cabinet,Retail Store,6044.92,4550.88,1494.04,0.2472,6,0.3041,101.48,Delivered
ORD-10520,2025-12-17,Dec,Q4,2025,Asia-Pacific,Singapore,Singapore,Enterprise,Electronics,Portable Charger,Distributor,6117.31,3826.57,2290.74,0.3745,40,0.2866,76.78,In Transit
ORD-10521,2025-04-17,Apr,Q2,2025,Africa,Egypt,Cairo,Corporate,Apparel,Safety Vest,Retail Store,7889.57,6686.65,1202.92,0.1525,35,0.2543,38.33,Delivered
ORD-10522,2024-03-06,Mar,Q1,2024,Latin America,Argentina,Buenos Aires,Small Business,Office Supplies,Stapler Set,Retail Store,20309.51,17148.68,3160.83,0.1556,35,0.3264,21.15,Delivered
ORD-10523,2025-09-06,Sep,Q3,2025,Africa,South Africa,Johannesburg,Consumer,Apparel,Work Boots,Direct Sales,11503.28,8043.72,3459.56,0.3007,40,0.1725,15.06,Delivered
ORD-10524,2025-05-31,May,Q2,2025,Europe,UK,London,Corporate,Apparel,Branded Hoodie,Retail Store,11171.23,7509.31,3661.92,0.3278,31,0.0931,24.31,In Transit
ORD-10525,2025-03-22,Mar,Q1,2025,Latin America,Brazil,São Paulo,Corporate,Furniture,Office Chair,Direct Sales,23200.87,14070.01,9130.86,0.3936,11,0.0654,224.22,Delivered
ORD-10526,2024-06-14,Jun,Q2,2024,Europe,France,Paris,Consumer,Electronics,"Tablet 10""",Online,19142.93,13113.82,6029.11,0.315,33,0.1833,53.44,Delivered
ORD-10527,2024-06-14,Jun,Q2,2024,Africa,South Africa,Johannesburg,Corporate,Office Supplies,Stapler Set,Distributor,17321.92,9286.73,8035.19,0.4639,18,0.0881,16.28,Delivered
ORD-10528,2025-09-01,Sep,Q3,2025,Latin America,Brazil,Rio de Janeiro,Corporate,Apparel,Corporate Polo,Direct Sales,16273.94,11702.9,4571.04,0.2809,39,0.3313,17.26,Delivered
ORD-10529,2024-11-09,Nov,Q4,2024,Africa,Kenya,Nairobi,Corporate,Furniture,Meeting Table,Distributor,23580.27,15536.43,8043.84,0.3411,34,0.3878,201.4,Delivered
ORD-10530,2024-05-26,May,Q2,2024,North America,Canada,Vancouver,Corporate,Apparel,Branded Hoodie,Distributor,11653.61,5927.32,5726.29,0.4914,29,0.3723,35.9,Delivered
ORD-10531,2025-02-14,Feb,Q1,2025,North America,Canada,Vancouver,Small Business,Furniture,Bookshelf,Direct Sales,16193.12,11152.48,5040.64,0.3113,1,0.2057,151.02,In Transit
ORD-10532,2024-10-07,Oct,Q4,2024,Asia-Pacific,Australia,Sydney,Small Business,Office Supplies,Stapler Set,Retail Store,14858.13,9649.07,5209.06,0.3506,10,0.022,14.54,Delivered
ORD-10533,2024-07-07,Jul,Q3,2024,Europe,Germany,Munich,Enterprise,Electronics,Noise Cancelling Headphones,Online,22855.52,14269.83,8585.69,0.3757,3,0.1911,118.25,Delivered
ORD-10534,2024-12-11,Dec,Q4,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Apparel,Safety Vest,Direct Sales,14982.29,9845.81,5136.48,0.3428,47,0.3563,28.78,Delivered
ORD-10535,2024-05-28,May,Q2,2024,Europe,UK,London,Corporate,Furniture,Standing Desk,Retail Store,20987.1,13770.73,7216.37,0.3438,11,0.1408,234.33,Delivered
ORD-10536,2025-04-30,Apr,Q2,2025,Africa,Egypt,Cairo,Small Business,Apparel,Uniform Shirt,Direct Sales,11007.3,5855.59,5151.71,0.468,29,0.2186,37.7,In Transit
ORD-10537,2025-05-16,May,Q2,2025,Latin America,Argentina,Buenos Aires,Consumer,Apparel,Corporate Polo,Direct Sales,13183.58,10373.15,2810.43,0.2132,48,0.2291,24.8,Delivered
ORD-10538,2024-03-13,Mar,Q1,2024,North America,USA,Chicago,Enterprise,Apparel,Branded Hoodie,Online,15678.68,11608.96,4069.72,0.2596,28,0.2862,41.79,In Transit
ORD-10539,2024-02-11,Feb,Q1,2024,Latin America,Brazil,São Paulo,Small Business,Furniture,Standing Desk,Online,15531.72,8766.65,6765.07,0.4356,23,0.2513,121.13,In Transit
ORD-10540,2024-03-07,Mar,Q1,2024,Africa,Nigeria,Lagos,Corporate,Apparel,Branded Hoodie,Retail Store,20878.01,14072.41,6805.6,0.326,12,0.2691,43.51,In Transit
ORD-10541,2024-07-30,Jul,Q3,2024,North America,USA,New York,Consumer,Office Supplies,Printer Paper,Online,14536.84,11209.36,3327.48,0.2289,47,0.3156,10.77,Delivered
ORD-10542,2025-05-06,May,Q2,2025,Africa,Nigeria,Lagos,Consumer,Technology,Wireless Mouse,Distributor,5634.84,4091.32,1543.52,0.2739,40,0.0586,58.63,Returned
ORD-10543,2024-09-27,Sep,Q3,2024,North America,USA,Los Angeles,Small Business,Technology,Wireless Mouse,Distributor,23207.55,13977.61,9229.94,0.3977,13,0.3936,63.59,Delayed
ORD-10544,2024-06-26,Jun,Q2,2024,Asia-Pacific,Japan,Tokyo,Enterprise,Technology,Wireless Mouse,Online,16448.41,9508.5,6939.91,0.4219,41,0.2455,83.65,Delivered
ORD-10545,2025-09-20,Sep,Q3,2025,Latin America,Argentina,Buenos Aires,Enterprise,Apparel,Corporate Polo,Direct Sales,7663.0,4112.2,3550.8,0.4634,36,0.0575,27.69,Delivered
ORD-10546,2025-07-30,Jul,Q3,2025,Africa,Egypt,Cairo,Small Business,Office Supplies,Whiteboard,Direct Sales,13670.06,10765.38,2904.68,0.2125,4,0.3695,12.81,In Transit
ORD-10547,2025-11-11,Nov,Q4,2025,Europe,Germany,Munich,Consumer,Electronics,LED Monitor,Distributor,2658.93,2158.63,500.3,0.1882,26,0.1822,106.95,Delivered
ORD-10548,2024-03-13,Mar,Q1,2024,North America,Canada,Vancouver,Corporate,Electronics,Portable Charger,Online,17198.3,10254.64,6943.66,0.4037,47,0.3548,72.36,Returned
ORD-10549,2024-05-02,May,Q2,2024,Africa,Nigeria,Lagos,Enterprise,Electronics,LED Monitor,Online,11000.35,5878.81,5121.54,0.4656,35,0.2294,94.93,Delivered
ORD-10550,2024-06-19,Jun,Q2,2024,North America,Canada,Vancouver,Consumer,Furniture,Office Chair,Online,1775.39,890.0,885.39,0.4987,9,0.1086,132.51,Delivered
ORD-10551,2024-05-22,May,Q2,2024,Europe,Netherlands,Amsterdam,Small Business,Apparel,Uniform Shirt,Retail Store,2479.42,1805.76,673.66,0.2717,39,0.094,27.16,Delivered
ORD-10552,2024-03-02,Mar,Q1,2024,Europe,Netherlands,Amsterdam,Corporate,Furniture,Standing Desk,Distributor,275.37,177.56,97.81,0.3552,38,0.0307,235.78,Delivered
ORD-10553,2024-02-21,Feb,Q1,2024,Africa,Egypt,Cairo,Enterprise,Furniture,Filing Cabinet,Online,24438.21,18500.28,5937.93,0.243,9,0.0247,204.35,Delivered
ORD-10554,2024-04-23,Apr,Q2,2024,Latin America,Brazil,São Paulo,Small Business,Furniture,Office Chair,Online,8621.42,5566.47,3054.95,0.3543,3,0.2519,133.31,Delivered
ORD-10555,2024-10-26,Oct,Q4,2024,Asia-Pacific,India,Mumbai,Corporate,Apparel,Corporate Polo,Direct Sales,14561.14,8839.53,5721.61,0.3929,2,0.0975,29.49,Delivered
ORD-10556,2024-04-15,Apr,Q2,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Office Supplies,Printer Paper,Retail Store,1860.35,1125.43,734.92,0.395,6,0.2329,8.02,Delivered
ORD-10557,2024-11-08,Nov,Q4,2024,Africa,Nigeria,Lagos,Small Business,Electronics,Smart Speaker,Online,10332.47,8457.91,1874.56,0.1814,2,0.0995,65.44,Delayed
ORD-10558,2024-04-09,Apr,Q2,2024,Latin America,Brazil,Rio de Janeiro,Enterprise,Apparel,Safety Vest,Retail Store,18427.28,10261.76,8165.52,0.4431,30,0.2024,43.79,Delivered
ORD-10559,2024-10-02,Oct,Q4,2024,North America,USA,Chicago,Consumer,Office Supplies,Sticky Notes,Distributor,15839.79,10791.73,5048.06,0.3187,27,0.1822,7.61,Delayed
